s,d
http://www.wikidata.org/entity/Q18393044,1990-09-21T00:00:00Z
http://www.wikidata.org/entity/Q26706843,1990-09-21T00:00:00Z
http://www.wikidata.org/entity/Q219519,1990-09-20T00:00:00Z
http://www.wikidata.org/entity/Q2673327,1990-09-20T00:00:00Z
http://www.wikidata.org/entity/Q6166593,1990-09-20T00:00:00Z
http://www.wikidata.org/entity/Q6357983,1990-09-20T00:00:00Z
http://www.wikidata.org/entity/Q2637126,1990-09-19T00:00:00Z
http://www.wikidata.org/entity/Q3188079,1990-09-19T00:00:00Z
http://www.wikidata.org/entity/Q6513060,1990-09-19T00:00:00Z
http://www.wikidata.org/entity/Q16608398,1990-09-19T00:00:00Z
http://www.wikidata.org/entity/Q20643215,1990-09-19T00:00:00Z
http://www.wikidata.org/entity/Q445113,1990-09-18T00:00:00Z
http://www.wikidata.org/entity/Q2437479,1990-09-18T00:00:00Z
http://www.wikidata.org/entity/Q5948274,1990-09-18T00:00:00Z
http://www.wikidata.org/entity/Q6793588,1990-09-18T00:00:00Z
http://www.wikidata.org/entity/Q6834464,1990-09-18T00:00:00Z
http://www.wikidata.org/entity/Q7092221,1990-09-18T00:00:00Z
http://www.wikidata.org/entity/Q7297540,1990-09-18T00:00:00Z
http://www.wikidata.org/entity/Q17403507,1990-09-18T00:00:00Z
http://www.wikidata.org/entity/Q20382400,1990-09-18T00:00:00Z
http://www.wikidata.org/entity/Q497837,1990-09-17T00:00:00Z
http://www.wikidata.org/entity/Q746486,1990-09-17T00:00:00Z
http://www.wikidata.org/entity/Q1749835,1990-09-17T00:00:00Z
http://www.wikidata.org/entity/Q1932517,1990-09-17T00:00:00Z
http://www.wikidata.org/entity/Q1983475,1990-09-17T00:00:00Z
http://www.wikidata.org/entity/Q2961039,1990-09-17T00:00:00Z
http://www.wikidata.org/entity/Q3102688,1990-09-17T00:00:00Z
http://www.wikidata.org/entity/Q3941131,1990-09-17T00:00:00Z
http://www.wikidata.org/entity/Q3999795,1990-09-17T00:00:00Z
http://www.wikidata.org/entity/Q4949746,1990-09-17T00:00:00Z
http://www.wikidata.org/entity/Q7299815,1990-09-17T00:00:00Z
http://www.wikidata.org/entity/Q15946610,1990-09-17T00:00:00Z
http://www.wikidata.org/entity/Q3812986,1990-09-16T00:00:00Z
http://www.wikidata.org/entity/Q8048297,1990-09-16T00:00:00Z
http://www.wikidata.org/entity/Q16090220,1990-09-16T00:00:00Z
http://www.wikidata.org/entity/Q478941,1990-09-15T00:00:00Z
http://www.wikidata.org/entity/Q514248,1990-09-15T00:00:00Z
http://www.wikidata.org/entity/Q971174,1990-09-15T00:00:00Z
http://www.wikidata.org/entity/Q2379776,1990-09-15T00:00:00Z
http://www.wikidata.org/entity/Q7159946,1990-09-15T00:00:00Z
http://www.wikidata.org/entity/Q7690052,1990-09-15T00:00:00Z
http://www.wikidata.org/entity/Q9972175,1990-09-15T00:00:00Z
http://www.wikidata.org/entity/Q3701736,1990-09-14T00:00:00Z
http://www.wikidata.org/entity/Q3946338,1990-09-14T00:00:00Z
http://www.wikidata.org/entity/Q16233122,1990-09-14T00:00:00Z
http://www.wikidata.org/entity/Q19313886,1990-09-14T00:00:00Z
http://www.wikidata.org/entity/Q2944286,1990-09-13T00:00:00Z
http://www.wikidata.org/entity/Q7800047,1990-09-13T00:00:00Z
http://www.wikidata.org/entity/Q14950690,1990-09-13T00:00:00Z
http://www.wikidata.org/entity/Q16233346,1990-09-13T00:00:00Z
http://www.wikidata.org/entity/Q824924,1990-09-12T00:00:00Z
http://www.wikidata.org/entity/Q964766,1990-09-12T00:00:00Z
http://www.wikidata.org/entity/Q3429819,1990-09-12T00:00:00Z
http://www.wikidata.org/entity/Q3620505,1990-09-12T00:00:00Z
http://www.wikidata.org/entity/Q3938294,1990-09-12T00:00:00Z
http://www.wikidata.org/entity/Q5615964,1990-09-12T00:00:00Z
http://www.wikidata.org/entity/Q10511624,1990-09-12T00:00:00Z
http://www.wikidata.org/entity/Q2064094,1990-09-11T00:00:00Z
http://www.wikidata.org/entity/Q4662093,1990-09-11T00:00:00Z
http://www.wikidata.org/entity/Q5377245,1990-09-11T00:00:00Z
http://www.wikidata.org/entity/Q6273120,1990-09-11T00:00:00Z
http://www.wikidata.org/entity/Q7351204,1990-09-11T00:00:00Z
http://www.wikidata.org/entity/Q10507485,1990-09-11T00:00:00Z
http://www.wikidata.org/entity/Q20188607,1990-09-11T00:00:00Z
http://www.wikidata.org/entity/Q1708823,1990-09-10T00:00:00Z
http://www.wikidata.org/entity/Q3603392,1990-09-10T00:00:00Z
http://www.wikidata.org/entity/Q5336678,1990-09-10T00:00:00Z
http://www.wikidata.org/entity/Q17299868,1990-09-10T00:00:00Z
http://www.wikidata.org/entity/Q1441111,1990-09-09T00:00:00Z
http://www.wikidata.org/entity/Q6764790,1990-09-09T00:00:00Z
http://www.wikidata.org/entity/Q10325397,1990-09-09T00:00:00Z
http://www.wikidata.org/entity/Q14330096,1990-09-09T00:00:00Z
http://www.wikidata.org/entity/Q23664644,1990-09-09T00:00:00Z
http://www.wikidata.org/entity/Q919662,1990-09-08T00:00:00Z
http://www.wikidata.org/entity/Q1953977,1990-09-08T00:00:00Z
http://www.wikidata.org/entity/Q2434352,1990-09-08T00:00:00Z
http://www.wikidata.org/entity/Q3530461,1990-09-08T00:00:00Z
http://www.wikidata.org/entity/Q4938569,1990-09-08T00:00:00Z
http://www.wikidata.org/entity/Q5372925,1990-09-08T00:00:00Z
http://www.wikidata.org/entity/Q5552563,1990-09-08T00:00:00Z
http://www.wikidata.org/entity/Q5606179,1990-09-08T00:00:00Z
http://www.wikidata.org/entity/Q5975932,1990-09-08T00:00:00Z
http://www.wikidata.org/entity/Q6167323,1990-09-08T00:00:00Z
http://www.wikidata.org/entity/Q6288612,1990-09-08T00:00:00Z
http://www.wikidata.org/entity/Q12110136,1990-09-08T00:00:00Z
http://www.wikidata.org/entity/Q518527,1990-09-07T00:00:00Z
http://www.wikidata.org/entity/Q1823091,1990-09-07T00:00:00Z
http://www.wikidata.org/entity/Q2851676,1990-09-07T00:00:00Z
http://www.wikidata.org/entity/Q5107177,1990-09-06T00:00:00Z
http://www.wikidata.org/entity/Q197549,1990-09-05T00:00:00Z
http://www.wikidata.org/entity/Q2278428,1990-09-05T00:00:00Z
http://www.wikidata.org/entity/Q4776594,1990-09-05T00:00:00Z
http://www.wikidata.org/entity/Q4949234,1990-09-05T00:00:00Z
http://www.wikidata.org/entity/Q8076745,1990-09-05T00:00:00Z
http://www.wikidata.org/entity/Q289640,1990-09-04T00:00:00Z
http://www.wikidata.org/entity/Q1977636,1990-09-04T00:00:00Z
http://www.wikidata.org/entity/Q2063530,1990-09-04T00:00:00Z
http://www.wikidata.org/entity/Q2065975,1990-09-04T00:00:00Z
http://www.wikidata.org/entity/Q3243567,1990-09-04T00:00:00Z
http://www.wikidata.org/entity/Q3803400,1990-09-04T00:00:00Z
http://www.wikidata.org/entity/Q5386944,1990-09-04T00:00:00Z
http://www.wikidata.org/entity/Q10513721,1990-09-04T00:00:00Z
http://www.wikidata.org/entity/Q22269418,1990-09-04T00:00:00Z
http://www.wikidata.org/entity/Q1272577,1990-09-03T00:00:00Z
http://www.wikidata.org/entity/Q3388076,1990-09-03T00:00:00Z
http://www.wikidata.org/entity/Q3529797,1990-09-03T00:00:00Z
http://www.wikidata.org/entity/Q6186539,1990-09-03T00:00:00Z
http://www.wikidata.org/entity/Q6844956,1990-09-03T00:00:00Z
http://www.wikidata.org/entity/Q10508847,1990-09-03T00:00:00Z
http://www.wikidata.org/entity/Q10525822,1990-09-03T00:00:00Z
http://www.wikidata.org/entity/Q21244769,1990-09-03T00:00:00Z
http://www.wikidata.org/entity/Q3016527,1990-09-02T00:00:00Z
http://www.wikidata.org/entity/Q4704631,1990-09-01T00:00:00Z
http://www.wikidata.org/entity/Q5361535,1990-09-01T00:00:00Z
http://www.wikidata.org/entity/Q7022603,1990-09-01T00:00:00Z
http://www.wikidata.org/entity/Q1684903,1990-08-31T00:00:00Z
http://www.wikidata.org/entity/Q2057569,1990-08-31T00:00:00Z
http://www.wikidata.org/entity/Q3898378,1990-08-31T00:00:00Z
http://www.wikidata.org/entity/Q3975764,1990-08-31T00:00:00Z
http://www.wikidata.org/entity/Q4761744,1990-08-31T00:00:00Z
http://www.wikidata.org/entity/Q5274557,1990-08-31T00:00:00Z
http://www.wikidata.org/entity/Q6776389,1990-08-31T00:00:00Z
http://www.wikidata.org/entity/Q5484411,1990-08-30T00:00:00Z
http://www.wikidata.org/entity/Q552322,1990-08-29T00:00:00Z
http://www.wikidata.org/entity/Q3431117,1990-08-29T00:00:00Z
http://www.wikidata.org/entity/Q7408202,1990-08-29T00:00:00Z
http://www.wikidata.org/entity/Q7617689,1990-08-29T00:00:00Z
http://www.wikidata.org/entity/Q22281189,1990-08-29T00:00:00Z
http://www.wikidata.org/entity/Q1003530,1990-08-28T00:00:00Z
http://www.wikidata.org/entity/Q3398674,1990-08-28T00:00:00Z
http://www.wikidata.org/entity/Q6118158,1990-08-28T00:00:00Z
http://www.wikidata.org/entity/Q1763252,1990-08-27T00:00:00Z
http://www.wikidata.org/entity/Q3056277,1990-08-27T00:00:00Z
http://www.wikidata.org/entity/Q3391292,1990-08-27T00:00:00Z
http://www.wikidata.org/entity/Q15059095,1990-08-27T00:00:00Z
http://www.wikidata.org/entity/Q16208694,1990-08-27T00:00:00Z
http://www.wikidata.org/entity/Q5946296,1990-08-26T00:00:00Z
http://www.wikidata.org/entity/Q6756343,1990-08-26T00:00:00Z
http://www.wikidata.org/entity/Q7608120,1990-08-26T00:00:00Z
http://www.wikidata.org/entity/Q13605901,1990-08-26T00:00:00Z
http://www.wikidata.org/entity/Q2020853,1990-08-25T00:00:00Z
http://www.wikidata.org/entity/Q22338306,1990-08-25T00:00:00Z
http://www.wikidata.org/entity/Q2203927,1990-08-24T00:00:00Z
http://www.wikidata.org/entity/Q6128938,1990-08-24T00:00:00Z
http://www.wikidata.org/entity/Q10526358,1990-08-24T00:00:00Z
http://www.wikidata.org/entity/Q2441304,1990-08-23T00:00:00Z
http://www.wikidata.org/entity/Q7147012,1990-08-23T00:00:00Z
http://www.wikidata.org/entity/Q7383906,1990-08-23T00:00:00Z
http://www.wikidata.org/entity/Q7456454,1990-08-23T00:00:00Z
http://www.wikidata.org/entity/Q16766251,1990-08-23T00:00:00Z
http://www.wikidata.org/entity/Q555135,1990-08-22T00:00:00Z
http://www.wikidata.org/entity/Q1957050,1990-08-22T00:00:00Z
http://www.wikidata.org/entity/Q3039403,1990-08-22T00:00:00Z
http://www.wikidata.org/entity/Q5516590,1990-08-22T00:00:00Z
http://www.wikidata.org/entity/Q10555548,1990-08-22T00:00:00Z
http://www.wikidata.org/entity/Q673648,1990-08-21T00:00:00Z
http://www.wikidata.org/entity/Q887347,1990-08-21T00:00:00Z
http://www.wikidata.org/entity/Q1365795,1990-08-21T00:00:00Z
http://www.wikidata.org/entity/Q2056827,1990-08-21T00:00:00Z
http://www.wikidata.org/entity/Q3610890,1990-08-21T00:00:00Z
http://www.wikidata.org/entity/Q5162045,1990-08-21T00:00:00Z
http://www.wikidata.org/entity/Q5484002,1990-08-21T00:00:00Z
http://www.wikidata.org/entity/Q5615972,1990-08-21T00:00:00Z
http://www.wikidata.org/entity/Q1238480,1990-08-20T00:00:00Z
http://www.wikidata.org/entity/Q10409391,1990-08-20T00:00:00Z
http://www.wikidata.org/entity/Q24450824,1990-08-20T00:00:00Z
http://www.wikidata.org/entity/Q2475722,1990-08-19T00:00:00Z
http://www.wikidata.org/entity/Q7369235,1990-08-19T00:00:00Z
http://www.wikidata.org/entity/Q10480774,1990-08-19T00:00:00Z
http://www.wikidata.org/entity/Q21487500,1990-08-19T00:00:00Z
http://www.wikidata.org/entity/Q3503566,1990-08-18T00:00:00Z
http://www.wikidata.org/entity/Q6480597,1990-08-18T00:00:00Z
http://www.wikidata.org/entity/Q6696154,1990-08-18T00:00:00Z
http://www.wikidata.org/entity/Q7030215,1990-08-18T00:00:00Z
http://www.wikidata.org/entity/Q2481331,1990-08-17T00:00:00Z
http://www.wikidata.org/entity/Q3776438,1990-08-17T00:00:00Z
http://www.wikidata.org/entity/Q2045209,1990-08-16T00:00:00Z
http://www.wikidata.org/entity/Q6164814,1990-08-16T00:00:00Z
http://www.wikidata.org/entity/Q6357996,1990-08-16T00:00:00Z
http://www.wikidata.org/entity/Q2934619,1990-08-15T00:00:00Z
http://www.wikidata.org/entity/Q6191152,1990-08-15T00:00:00Z
http://www.wikidata.org/entity/Q6296732,1990-08-15T00:00:00Z
http://www.wikidata.org/entity/Q5274774,1990-08-14T00:00:00Z
http://www.wikidata.org/entity/Q16233602,1990-08-14T00:00:00Z
http://www.wikidata.org/entity/Q431823,1990-08-13T00:00:00Z
http://www.wikidata.org/entity/Q519462,1990-08-13T00:00:00Z
http://www.wikidata.org/entity/Q4101508,1990-08-13T00:00:00Z
http://www.wikidata.org/entity/Q5186235,1990-08-13T00:00:00Z
http://www.wikidata.org/entity/Q4282564,1990-08-12T00:00:00Z
http://www.wikidata.org/entity/Q349126,1990-08-11T00:00:00Z
http://www.wikidata.org/entity/Q2834600,1990-08-11T00:00:00Z
http://www.wikidata.org/entity/Q3850199,1990-08-11T00:00:00Z
http://www.wikidata.org/entity/Q6705132,1990-08-11T00:00:00Z
http://www.wikidata.org/entity/Q6791727,1990-08-11T00:00:00Z
http://www.wikidata.org/entity/Q7294823,1990-08-11T00:00:00Z
http://www.wikidata.org/entity/Q18758271,1990-08-11T00:00:00Z
http://www.wikidata.org/entity/Q316541,1990-08-10T00:00:00Z
http://www.wikidata.org/entity/Q963953,1990-08-10T00:00:00Z
http://www.wikidata.org/entity/Q2092775,1990-08-10T00:00:00Z
http://www.wikidata.org/entity/Q2803357,1990-08-10T00:00:00Z
http://www.wikidata.org/entity/Q5274629,1990-08-10T00:00:00Z
http://www.wikidata.org/entity/Q952459,1990-08-09T00:00:00Z
http://www.wikidata.org/entity/Q1373277,1990-08-09T00:00:00Z
http://www.wikidata.org/entity/Q4696033,1990-08-09T00:00:00Z
http://www.wikidata.org/entity/Q5234219,1990-08-09T00:00:00Z
http://www.wikidata.org/entity/Q6769429,1990-08-09T00:00:00Z
http://www.wikidata.org/entity/Q318456,1990-08-08T00:00:00Z
http://www.wikidata.org/entity/Q3532495,1990-08-08T00:00:00Z
http://www.wikidata.org/entity/Q5301125,1990-08-08T00:00:00Z
http://www.wikidata.org/entity/Q5511270,1990-08-08T00:00:00Z
http://www.wikidata.org/entity/Q7828760,1990-08-08T00:00:00Z
http://www.wikidata.org/entity/Q7936834,1990-08-08T00:00:00Z
http://www.wikidata.org/entity/Q8964674,1990-08-08T00:00:00Z
http://www.wikidata.org/entity/Q181656,1990-08-07T00:00:00Z
http://www.wikidata.org/entity/Q971674,1990-08-07T00:00:00Z
http://www.wikidata.org/entity/Q3516023,1990-08-07T00:00:00Z
http://www.wikidata.org/entity/Q5186246,1990-08-07T00:00:00Z
http://www.wikidata.org/entity/Q12320375,1990-08-07T00:00:00Z
http://www.wikidata.org/entity/Q7159779,1990-08-06T00:00:00Z
http://www.wikidata.org/entity/Q10533379,1990-08-06T00:00:00Z
http://www.wikidata.org/entity/Q20684364,1990-08-06T00:00:00Z
http://www.wikidata.org/entity/Q462084,1990-08-05T00:00:00Z
http://www.wikidata.org/entity/Q519792,1990-08-05T00:00:00Z
http://www.wikidata.org/entity/Q1534372,1990-08-05T00:00:00Z
http://www.wikidata.org/entity/Q7413021,1990-08-05T00:00:00Z
http://www.wikidata.org/entity/Q10505083,1990-08-05T00:00:00Z
http://www.wikidata.org/entity/Q1368791,1990-08-04T00:00:00Z
http://www.wikidata.org/entity/Q5274735,1990-08-04T00:00:00Z
http://www.wikidata.org/entity/Q7402682,1990-08-04T00:00:00Z
http://www.wikidata.org/entity/Q7429003,1990-08-04T00:00:00Z
http://www.wikidata.org/entity/Q20656895,1990-08-04T00:00:00Z
http://www.wikidata.org/entity/Q1804120,1990-08-03T00:00:00Z
http://www.wikidata.org/entity/Q6288795,1990-08-03T00:00:00Z
http://www.wikidata.org/entity/Q6405524,1990-08-03T00:00:00Z
http://www.wikidata.org/entity/Q16200893,1990-08-03T00:00:00Z
http://www.wikidata.org/entity/Q18637066,1990-08-03T00:00:00Z
http://www.wikidata.org/entity/Q447583,1990-08-02T00:00:00Z
http://www.wikidata.org/entity/Q983951,1990-08-02T00:00:00Z
http://www.wikidata.org/entity/Q1188981,1990-08-02T00:00:00Z
http://www.wikidata.org/entity/Q4926179,1990-08-01T00:00:00Z
http://www.wikidata.org/entity/Q5203068,1990-08-01T00:00:00Z
http://www.wikidata.org/entity/Q5367852,1990-08-01T00:00:00Z
http://www.wikidata.org/entity/Q6933530,1990-08-01T00:00:00Z
http://www.wikidata.org/entity/Q1238215,1990-07-31T00:00:00Z
http://www.wikidata.org/entity/Q2742732,1990-07-31T00:00:00Z
http://www.wikidata.org/entity/Q4261035,1990-07-31T00:00:00Z
http://www.wikidata.org/entity/Q7384176,1990-07-31T00:00:00Z
http://www.wikidata.org/entity/Q11391303,1990-07-31T00:00:00Z
http://www.wikidata.org/entity/Q16213100,1990-07-31T00:00:00Z
http://www.wikidata.org/entity/Q106392,1990-07-30T00:00:00Z
http://www.wikidata.org/entity/Q153065,1990-07-30T00:00:00Z
http://www.wikidata.org/entity/Q1119599,1990-07-30T00:00:00Z
http://www.wikidata.org/entity/Q3162881,1990-07-30T00:00:00Z
http://www.wikidata.org/entity/Q3447702,1990-07-30T00:00:00Z
http://www.wikidata.org/entity/Q3675531,1990-07-30T00:00:00Z
http://www.wikidata.org/entity/Q5547497,1990-07-30T00:00:00Z
http://www.wikidata.org/entity/Q7092238,1990-07-30T00:00:00Z
http://www.wikidata.org/entity/Q7384619,1990-07-30T00:00:00Z
http://www.wikidata.org/entity/Q16228532,1990-07-30T00:00:00Z
http://www.wikidata.org/entity/Q20873480,1990-07-30T00:00:00Z
http://www.wikidata.org/entity/Q494342,1990-07-29T00:00:00Z
http://www.wikidata.org/entity/Q2402838,1990-07-29T00:00:00Z
http://www.wikidata.org/entity/Q2476491,1990-07-29T00:00:00Z
http://www.wikidata.org/entity/Q11738818,1990-07-29T00:00:00Z
http://www.wikidata.org/entity/Q15082000,1990-07-29T00:00:00Z
http://www.wikidata.org/entity/Q1066870,1990-07-28T00:00:00Z
http://www.wikidata.org/entity/Q1758,1990-07-27T00:00:00Z
http://www.wikidata.org/entity/Q234039,1990-07-27T00:00:00Z
http://www.wikidata.org/entity/Q4664755,1990-07-27T00:00:00Z
http://www.wikidata.org/entity/Q16233540,1990-07-27T00:00:00Z
http://www.wikidata.org/entity/Q49774,1990-07-25T00:00:00Z
http://www.wikidata.org/entity/Q2080157,1990-07-25T00:00:00Z
http://www.wikidata.org/entity/Q3500458,1990-07-25T00:00:00Z
http://www.wikidata.org/entity/Q5552333,1990-07-25T00:00:00Z
http://www.wikidata.org/entity/Q7383937,1990-07-25T00:00:00Z
http://www.wikidata.org/entity/Q10542788,1990-07-25T00:00:00Z
http://www.wikidata.org/entity/Q16233212,1990-07-25T00:00:00Z
http://www.wikidata.org/entity/Q27062679,1990-07-25T00:00:00Z
http://www.wikidata.org/entity/Q4715159,1990-07-24T00:00:00Z
http://www.wikidata.org/entity/Q9361382,1990-07-24T00:00:00Z
http://www.wikidata.org/entity/Q11314383,1990-07-24T00:00:00Z
http://www.wikidata.org/entity/Q4718024,1990-07-23T00:00:00Z
http://www.wikidata.org/entity/Q5109577,1990-07-23T00:00:00Z
http://www.wikidata.org/entity/Q5239825,1990-07-23T00:00:00Z
http://www.wikidata.org/entity/Q5285626,1990-07-23T00:00:00Z
http://www.wikidata.org/entity/Q3209970,1990-07-22T00:00:00Z
http://www.wikidata.org/entity/Q4755071,1990-07-22T00:00:00Z
http://www.wikidata.org/entity/Q8078540,1990-07-22T00:00:00Z
http://www.wikidata.org/entity/Q1604990,1990-07-21T00:00:00Z
http://www.wikidata.org/entity/Q3061376,1990-07-21T00:00:00Z
http://www.wikidata.org/entity/Q3701716,1990-07-21T00:00:00Z
http://www.wikidata.org/entity/Q3849814,1990-07-21T00:00:00Z
http://www.wikidata.org/entity/Q5107354,1990-07-21T00:00:00Z
http://www.wikidata.org/entity/Q6163392,1990-07-21T00:00:00Z
http://www.wikidata.org/entity/Q44716,1990-07-20T00:00:00Z
http://www.wikidata.org/entity/Q437048,1990-07-20T00:00:00Z
http://www.wikidata.org/entity/Q3170016,1990-07-20T00:00:00Z
http://www.wikidata.org/entity/Q4566026,1990-07-20T00:00:00Z
http://www.wikidata.org/entity/Q4715517,1990-07-20T00:00:00Z
http://www.wikidata.org/entity/Q6438593,1990-07-20T00:00:00Z
http://www.wikidata.org/entity/Q3897782,1990-07-19T00:00:00Z
http://www.wikidata.org/entity/Q16210896,1990-07-19T00:00:00Z
http://www.wikidata.org/entity/Q181218,1990-07-18T00:00:00Z
http://www.wikidata.org/entity/Q1790935,1990-07-18T00:00:00Z
http://www.wikidata.org/entity/Q2117769,1990-07-18T00:00:00Z
http://www.wikidata.org/entity/Q17465563,1990-07-18T00:00:00Z
http://www.wikidata.org/entity/Q686599,1990-07-17T00:00:00Z
http://www.wikidata.org/entity/Q2510208,1990-07-17T00:00:00Z
http://www.wikidata.org/entity/Q2980533,1990-07-17T00:00:00Z
http://www.wikidata.org/entity/Q4747037,1990-07-17T00:00:00Z
http://www.wikidata.org/entity/Q6700249,1990-07-17T00:00:00Z
http://www.wikidata.org/entity/Q6787379,1990-07-17T00:00:00Z
http://www.wikidata.org/entity/Q1893218,1990-07-15T00:00:00Z
http://www.wikidata.org/entity/Q4767115,1990-07-15T00:00:00Z
http://www.wikidata.org/entity/Q5242126,1990-07-15T00:00:00Z
http://www.wikidata.org/entity/Q4679707,1990-07-14T00:00:00Z
http://www.wikidata.org/entity/Q44878,1990-07-13T00:00:00Z
http://www.wikidata.org/entity/Q367644,1990-07-13T00:00:00Z
http://www.wikidata.org/entity/Q1509951,1990-07-13T00:00:00Z
http://www.wikidata.org/entity/Q1942172,1990-07-13T00:00:00Z
http://www.wikidata.org/entity/Q6437273,1990-07-12T00:00:00Z
http://www.wikidata.org/entity/Q20873475,1990-07-12T00:00:00Z
http://www.wikidata.org/entity/Q1390255,1990-07-11T00:00:00Z
http://www.wikidata.org/entity/Q1408788,1990-07-11T00:00:00Z
http://www.wikidata.org/entity/Q1753941,1990-07-11T00:00:00Z
http://www.wikidata.org/entity/Q2217951,1990-07-11T00:00:00Z
http://www.wikidata.org/entity/Q10452041,1990-07-11T00:00:00Z
http://www.wikidata.org/entity/Q10513369,1990-07-11T00:00:00Z
http://www.wikidata.org/entity/Q16751332,1990-07-11T00:00:00Z
http://www.wikidata.org/entity/Q22120312,1990-07-11T00:00:00Z
http://www.wikidata.org/entity/Q4979250,1990-07-10T00:00:00Z
http://www.wikidata.org/entity/Q5041558,1990-07-10T00:00:00Z
http://www.wikidata.org/entity/Q6092821,1990-07-10T00:00:00Z
http://www.wikidata.org/entity/Q7423467,1990-07-10T00:00:00Z
http://www.wikidata.org/entity/Q213401,1990-07-09T00:00:00Z
http://www.wikidata.org/entity/Q510941,1990-07-09T00:00:00Z
http://www.wikidata.org/entity/Q1058963,1990-07-09T00:00:00Z
